Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,INTNSL,-5
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,INTVKL,454
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,NPSHYD,645
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,NUCLEAR,4265
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,OCGT,0
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,OIL,0
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,OTHER,343
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,PS,-16
FUELINST,2024-01-05T10:35:00Z,2024-01-05T10:30:00Z,2024-01-05,22,WIND,7840
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,BIOMASS,2811
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,CCGT,18278
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,COAL,0
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTELEC,936
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTEW,-180
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTFR,1700
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTIFA2,-4
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTIRL,-451
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTNED,-104
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTNEM,678
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTNSL,-5
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,INTVKL,454
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,NPSHYD,650
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,NUCLEAR,4263
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,OCGT,0
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,OIL,0
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,OTHER,343
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,PS,53
FUELINST,2024-01-05T10:30:00Z,2024-01-05T10:25:00Z,2024-01-05,21,WIND,7865
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,BIOMASS,2808
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,CCGT,18289
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,COAL,0
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTELEC,936
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTEW,-180
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTFR,1700
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTIFA2,-4
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTIRL,-451
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTNED,-104
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTNEM,678
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTNSL,-5
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,INTVKL,454
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,NPSHYD,650
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,NUCLEAR,4269
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,OCGT,0
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,OIL,0
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,OTHER,306
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,PS,19
FUELINST,2024-01-05T10:25:00Z,2024-01-05T10:20:00Z,2024-01-05,21,WIND,7906
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,BIOMASS,2808
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,CCGT,18267
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,COAL,0
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTELEC,936
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTEW,-180
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTFR,1700
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTIFA2,-4
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTIRL,-450
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTNED,-103
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTNEM,679
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTNSL,-5
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,INTVKL,454
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,NPSHYD,649
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,NUCLEAR,4275
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,OCGT,0
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,OIL,0
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,OTHER,320
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,PS,-14
FUELINST,2024-01-05T10:20:00Z,2024-01-05T10:15:00Z,2024-01-05,21,WIND,7961
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,BIOMASS,2800
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,CCGT,18206
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,COAL,0
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTELEC,936
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTEW,-180
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTFR,1700
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTIFA2,-4
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTIRL,-450
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTNED,-104
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTNEM,679
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTNSL,-5
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,INTVKL,454
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,NPSHYD,643
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,NUCLEAR,4270
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,OCGT,0
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,OIL,0
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,OTHER,387
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,PS,-14
FUELINST,2024-01-05T10:15:00Z,2024-01-05T10:10:00Z,2024-01-05,21,WIND,8012
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,BIOMASS,2795
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,CCGT,18187
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,COAL,0
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTELEC,935
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTEW,-180
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTFR,1699
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTIFA2,-4
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTIRL,-450
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTNED,-104
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTNEM,678
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTNSL,-5
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,INTVKL,454
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,NPSHYD,638
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,NUCLEAR,4265
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,OCGT,0
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,OIL,0
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,OTHER,396
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,PS,-14
FUELINST,2024-01-05T10:10:00Z,2024-01-05T10:05:00Z,2024-01-05,21,WIND,8087
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,BIOMASS,2802
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,CCGT,18237
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,COAL,0
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTELEC,930
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTEW,-192
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTFR,1631
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTIFA2,-4
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTIRL,-450
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTNED,-90
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTNEM,687
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTNSL,-5
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,INTVKL,384
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,NPSHYD,642
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,NUCLEAR,4272
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,OCGT,0
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,OIL,0
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,OTHER,435
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,PS,-14
FUELINST,2024-01-05T10:05:00Z,2024-01-05T10:00:00Z,2024-01-05,21,WIND,8071
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,BIOMASS,2791
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,CCGT,18165
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,COAL,0
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTELEC,920
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTEW,-215
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTFR,1529
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTIFA2,-4
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTIRL,-450
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTNED,150
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTNEM,851
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTNSL,-5
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,INTVKL,262
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,NPSHYD,660
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,NUCLEAR,4270
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,OCGT,0
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,OIL,0
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,OTHER,433
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,PS,-14
FUELINST,2024-01-05T10:00:00Z,2024-01-05T09:55:00Z,2024-01-05,20,WIND,8071
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,BIOMASS,2774
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,CCGT,18199
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,COAL,0
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTELEC,916
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTEW,-221
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTFR,1464
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTIFA2,-4
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTIRL,-451
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTNED,181
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTNEM,859
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTNSL,-5
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,INTVKL,192
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,NPSHYD,667
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,NUCLEAR,4265
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,OCGT,0
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,OIL,0
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,OTHER,421
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,PS,-14
FUELINST,2024-01-05T09:55:00Z,2024-01-05T09:50:00Z,2024-01-05,20,WIND,8091
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,BIOMASS,2747
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,CCGT,18202
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,COAL,0
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTELEC,916
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTEW,-224
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTFR,1463
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTIFA2,-4
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTIRL,-451
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTNED,181
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTNEM,859
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTNSL,-5
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,INTVKL,192
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,NPSHYD,669
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,NUCLEAR,4265
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,OCGT,0
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,OIL,0
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,OTHER,321
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,PS,-14
FUELINST,2024-01-05T09:50:00Z,2024-01-05T09:45:00Z,2024-01-05,20,WIND,8159
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,BIOMASS,2748
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,CCGT,18110
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,COAL,0
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTELEC,916
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTEW,-225
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTFR,1462
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTIFA2,-4
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTIRL,-451
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTNED,181
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTNEM,859
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTNSL,-5
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,INTVKL,192
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,NPSHYD,669
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,NUCLEAR,4268
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,OCGT,0
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,OIL,0
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,OTHER,308
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,PS,-14
FUELINST,2024-01-05T09:45:00Z,2024-01-05T09:40:00Z,2024-01-05,20,WIND,8210
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,BIOMASS,2794
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,CCGT,18045
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,COAL,0
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTELEC,916
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTEW,-225
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTFR,1463
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTIFA2,-4
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTIRL,-451
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTNED,181
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTNEM,859
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTNSL,-5
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,INTVKL,192
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,NPSHYD,669
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,NUCLEAR,4272
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,OCGT,0
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,OIL,0
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,OTHER,312
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,PS,-14
FUELINST,2024-01-05T09:40:00Z,2024-01-05T09:35:00Z,2024-01-05,20,WIND,8242
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,BIOMASS,2780
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,CCGT,18017
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,COAL,0
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTELEC,916
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTEW,-225
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTFR,1463
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTIFA2,-4
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTIRL,-451
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTNED,181
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTNEM,859
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTNSL,-5
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,INTVKL,192
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,NPSHYD,668
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,NUCLEAR,4266
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,OCGT,0
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,OIL,0
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,OTHER,385
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,PS,-14
FUELINST,2024-01-05T09:35:00Z,2024-01-05T09:30:00Z,2024-01-05,20,WIND,8263
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,BIOMASS,2792
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,CCGT,17967
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,COAL,0
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTELEC,916
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTEW,-222
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTFR,1462
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTIFA2,-4
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTIRL,-451
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTNED,181
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTNEM,859
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTNSL,-5
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,INTVKL,192
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,NPSHYD,664
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,NUCLEAR,4269
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,OCGT,0
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,OIL,0
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,OTHER,346
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,PS,-14
FUELINST,2024-01-05T09:30:00Z,2024-01-05T09:25:00Z,2024-01-05,19,WIND,8334
FUELINST,2024-01-05T09:25:00Z,2024-01-05T09:20:00Z,2024-01-05,19,BIOMASS,2809
FUELINST,2024-01-05T09:25:00Z,2024-01-05T09:20:00Z,2024-01-05,19,CCGT,17907
FUELINST,2024-01-05T09:25:00Z,2024-01-05T09:20:00Z,2024-01-05,19,COAL,0
FUELINST,2024-01-05T09:25:00Z,2024-01-05T09:20:00Z,2024-01-05,19,INTELEC,916
FUELINST,2024-01-05T09:25:00Z,2024-01-05T09:20:00Z,2024-01-05,19,INTEW,-201
FUELINST,2024-01-05T09:25:00Z,2024-01-05T09:20:00Z,2024-01-05,19,INTFR,1463
FUELINST,2024-01-05T09:25:00Z,2024-01-05T09:20:00Z,2024-01-05,19,INTIFA2,-4
